godot_proxy	game_mesh	score	tier
Pallet_Bags_03	com_pallet_01	0.8	fuzzy
Pallet_Dufflebag_01	Pallet_Dufflebag_01	1.00	manual
PalmDwarfPotted_01_M_B	bs_com_palmdwarf_01_l_a	0.8	fuzzy
PalmMajestyPotted_01_M_A	PalmMajestyPotted_01_M_A	1.00	manual
PalmMajestyPotted_01_M_A_Oriental	PalmMajestyPotted_01_M_A_Oriental	1.00	manual
PalmMajestyPotted_01_M_A_Snow	PalmMajestyPotted_01_M_A_Snow	1.00	manual
PalmMajestyPotted_01_M_B	bs_com_palmmajesty_01_m_a	0.8	fuzzy
PalmMajestyPotted_01_M_C	bs_com_palmmajesty_01_m_a	0.8	fuzzy
PalmMexicanFallen_02_M_A_Roots	tr_com_palmmexicanfallen_02_m_a	0.8	fuzzy
PalmMexicanFallen_02_M_B_Roots	tr_com_palmmexicanfallen_02_m_a	0.8	fuzzy
PalmMexicanUrban_02_M_A_Roots	tr_com_palmmexicanurban_02_m_a	0.8	fuzzy
PalmMexicanUrban_02_M_B_Roots	tr_com_palmmexicanurban_02_m_b	1.0	auto-dims
PalmMexicanWi02_M_A_Roots	bs_com_palmmexican_01_m_a	0.8	fuzzy
PalmMexicanWi02_M_B_Roots	bs_com_palmmexican_01_m_a	0.8	fuzzy
Panorama02_GarageScaffolding	Panorama02_GarageScaffolding	1.00	manual
Panorama_01_LargeScaffolding	ind_scaffolding_01	0.8	fuzzy
Panorama_01_Scaffolding_01	Panorama_01_Scaffolding_01	1.00	manual
ParkStorage_01_BasketballCourt	ba_euu_basketball_01	0.8	fuzzy
ParkingBarrierGate_01_StopSign	ParkingBarrierGate_01_StopSign	1.00	manual
ParkingBooth_01_Eastwood	ParkingBooth_01_Eastwood	1.00	manual
ParkingBooth_01_PropsA	ParkingBooth_01_PropsA	1.00	manual
PearCallery_01_M_A_Golmud	PearCallery_01_M_A_Golmud	1.00	manual
PennantBannerSimpleStatic_Attached	com_pennantbanner_01	0.8	fuzzy
Pergola_01_B_Ivy	Pergola_01_B_Ivy	1.00	manual
Pergola_Lit	com_pergola_01_a	0.8	fuzzy
Pergola_Vines_01	com_pergola_01_a	0.8	fuzzy
PipeOilFie01_Connector_Assembler	ind_pipeoilfield_01_connector_assembler_a	0.8	fuzzy
PipeOilFie01_Connector_Assembler_B	ind_pipeoilfield_01_connector_assembler_a	0.8	fuzzy
PipeOilFie01_Connector_Assembler_C	ind_pipeoilfield_01_connector_assembler_a	0.8	fuzzy
PlanterBoulevard_01	PlanterBoulevard_01	1.00	manual
PlanterBoulevard_02	PlanterBoulevard_02	1.00	manual
PlanterBoulevard_03	PlanterBoulevard_03	1.00	manual
PlanterBoxLarge_01_B_Granite	com_planterboxlarge_01	0.8	fuzzy
PlanterRectangularTall_01	PlanterRectangularTall_01	1.00	manual
PlanterRectangularTall_01_Damaged	PlanterRectangularTall_01_Damaged	1.00	manual
PlanterRound_01	com_planter_02	0.8	fuzzy
PlasterRetainingWall_01_HalfCircle	com_plasterretainingwall_01_1024	0.8	fuzzy
PlaygroundSet_02_Curb_Slide	ba_com_playgroundset_01_a	0.8	fuzzy
PlaygroundSet_02_S_Slide_2	ba_com_playgroundset_01_a	0.8	fuzzy
PlazaBench_01	com_bench_01_128	0.8	fuzzy
PoleMirror_01	seu_pole_01	0.8	fuzzy
PoplarWhiteCluster_02_S_A	PoplarWhiteCluster_02_S_A	1.00	manual
PoplarWhiteCluster_02_S_A_Golmud	PoplarWhiteCluster_02_S_A_Golmud	1.00	manual
PoplarWhiteCluster_02_S_B_AutumnTint_01	PoplarWhiteCluster_02_S_B_AutumnTint_01	1.00	manual
PoplarWhiteCluster_02_S_B_Golmud	PoplarWhiteCluster_02_S_B_Golmud	1.00	manual
PoplarWhiteCluster_02_S_C	tr_com_poplarwhite_01_l_a	0.8	fuzzy
PoplarWhiteCluster_02_S_D	tr_com_poplarwhite_01_l_a	0.8	fuzzy
PoplarWhiteCluster_02_S_E	tr_com_poplarwhite_01_l_a	0.8	fuzzy
PoplarWhite_01_L_A_Golmud	PoplarWhite_01_L_A_Golmud	1.00	manual
PoplarWhite_01_M_A_Golmud	PoplarWhite_01_M_A_Golmud	1.00	manual
PoplarWhite_01_M_A_Golmud_B	PoplarWhite_01_M_A_Golmud_B	1.00	manual
PoplarWhite_01_M_B_Golmud	PoplarWhite_01_M_B_Golmud	1.00	manual
PoplarWhite_01_M_C_Golmud	PoplarWhite_01_M_C_Golmud	1.00	manual
PoplarWhite_01_M_C_Golmud_B	PoplarWhite_01_M_C_Golmud_B	1.00	manual
PoplarWhite_01_M_D_Golmud	PoplarWhite_01_M_D_Golmud	1.00	manual
PoplarWhite_02_S_A_Golmud	PoplarWhite_02_S_A_Golmud	1.00	manual
PoplarWhite_02_S_D_Golmud	PoplarWhite_02_S_D_Golmud	1.00	manual
PoplarWhite_02_S_E_Golmud	PoplarWhite_02_S_E_Golmud	1.00	manual
PoplarWhite_02_S_F_Golmud	PoplarWhite_02_S_F_Golmud	1.00	manual
PoplarWhite_02_S_G_Golmud	PoplarWhite_02_S_G_Golmud	1.00	manual
PortableDieselEngine_01_LampTower	PortableDieselEngine_01_LampTower	1.00	manual
PortableDieselEngine_01_LampTower_1_Light_Off	PortableDieselEngine_01_LampTower_1_Light_Off	1.00	manual
PostersTorn_01	PostersTorn_01	1.00	manual
PostersTorn_02	PostersTorn_02	1.00	manual
PostersTorn_03	PostersTorn_03	1.00	manual
PostersTorn_04	PostersTorn_04	1.00	manual
PostersTorn_05	PostersTorn_05	1.00	manual
PostersTorn_06	PostersTorn_06	1.00	manual
PostersTorn_07	PostersTorn_07	1.00	manual
PostersTorn_08	PostersTorn_08	1.00	manual
PostersTorn_09	PostersTorn_09	1.00	manual
PowerLinePole_01_Sparks	PowerLinePole_01_Sparks	1.00	manual
PowerlineRural_01_C_Burning	PowerlineRural_01_C_Burning	1.00	manual
PylonBase_01	PylonBase_01	1.00	manual
PylonSmallBase_01	PylonSmallBase_01	1.00	manual
RDG_Rock_01	ms_cas_rock_01_a	0.8	fuzzy
RDG_Rock_03	ms_cas_rock_01_a	0.8	fuzzy
RND_ShootHouse_01	br_com_house_06	0.8	fuzzy
RND_ShootHouse_01_Props	br_com_house_06	0.8	fuzzy
RadarStation_Contaminated_01	seu_radarstation_01	0.8	fuzzy
RadarStation_Contaminated_Area11_01	RadarStation_Contaminated_Area11_01	1.00	manual
RadarStation_Contaminated_Area11_01_Props	RadarStation_Contaminated_Area11_01_Props	1.00	manual
RailwayTracks_01_Straight_4096_WithRail	RailwayTracks_01_Straight_4096_WithRail	1.00	manual
RailwayTracks_01_Turn_01_WithRail	RailwayTracks_01_Turn_01_WithRail	1.00	manual
RailwayTracks_01_Turn_03_WithRail	RailwayTracks_01_Turn_03_WithRail	1.00	manual
Restroom_01_Props_B	br_euu_restroom_01	0.8	fuzzy
Restroom_01_Props_C	br_euu_restroom_01	0.8	fuzzy
Restroom_01_Unisex	br_euu_restroom_01	0.8	fuzzy
RoadBarrierMetal_01_End_Inverted	RoadBarrierMetal_01_End_Inverted	1.00	manual
RockFalling	ms_cas_rock_01_a	0.8	fuzzy
RockFalling_B	ms_cas_rock_01_a	0.8	fuzzy
RockFalling_B_CTD	ms_cas_rock_01_a	0.8	fuzzy
RockFalling_C_1	ms_cas_rock_01_a	0.8	fuzzy
RockLine_01	RockLine_01	1.00	manual
RockMound_L_02_NoDeform	wum_rockmound_l_02	1.0	auto-dims
RockMound_L_03_NoDeform	wum_rockmound_l_03_apmesh	1.0	auto-dims
RockMound_L_04_NoDeform	wum_rockmound_l_04	1.0	auto-dims
Rockwall_01_Plants	seu_rockwall_01	1.0	auto-dims
RoofSlantedMetal_Single_01	RoofSlantedMetal_Single_01	1.00	manual
RubberPlantPotted_01_S_A	bs_com_rubberplant_01_s_a	0.8	fuzzy
RubberPlantPotted_01_S_B	bs_com_rubberplant_01_s_a	0.8	fuzzy
SandBagsWall_Straight_01_1024	euu_sandbags_01	0.8	fuzzy
SandBagsWall_Straight_01_512	euu_sandbags_01	0.8	fuzzy
SandBagsWall_Straight_02_512	euu_sandbags_01	0.8	fuzzy
SandBags_BarbedWire_02	com_barbedwire_01	0.8	fuzzy
SandBags_Straight_01_512	euu_sandbags_01	0.8	fuzzy
ScaffoldingExtension_01_B_512x512x160_Enkare	ScaffoldingExtension_01_B_512x512x160_Enkare	1.00	manual
SealCover_Structure_01	de_mil_sealcover_01	0.8	fuzzy
SealCover_Structure_02	de_mil_sealcover_01	0.8	fuzzy
SealCover_Structure_03	de_mil_sealcover_01	0.8	fuzzy
SemiTruckTrailer_01_DoorsClosed	com_semitrucktrailer_01	0.8	fuzzy
ServerRacksGroup_Golmud_01	ServerRacksGroup_Golmud_01	1.00	manual
ServiceBuilding_01_LightingProps	ServiceBuilding_01_LightingProps	1.00	manual
ServiceBuilding_01_Props_A_Golmud	ServiceBuilding_01_Props_A_Golmud	1.00	manual
ServiceBuilding_02_LightingProps	ServiceBuilding_02_LightingProps	1.00	manual
ShelfMetal_PCParts_01	com_shelfmetal_01	0.8	fuzzy
ShelfMetal_PCParts_01_B	com_shelfmetal_01	0.8	fuzzy
ShutterMetal_01_Golmud	ShutterMetal_01_Golmud	1.00	manual
SidewalkSla01_128_Subsurface	com_sidewalk_01_1024	0.8	fuzzy
SidewalkSla01_256_Subsurface	com_sidewalk_01_256	0.8	fuzzy
SidewalkSla01_512_Subsurface	naf_sidewalk_01_512	0.8	fuzzy
SignConstructionZone_01_German	com_signconstructionzone_01	0.8	fuzzy
SignConstructionZone_01_MilitarySign	SignConstructionZone_01_MilitarySign	1.00	manual
SignConstructionZone_01_Warnings	SignConstructionZone_01_Warnings	1.00	manual
SignConstructionZone_02_German	com_signconstructionzone_01	0.8	fuzzy
SignConstructionZone_06_DangerOffLimitsB	com_signconstructionzone_01	0.8	fuzzy
SignConstructionZone_06_MilRestrictedAccess	com_signconstructionzone_01	0.8	fuzzy
SignEvac_DoNotEnter_01	com_signevac_01	0.8	fuzzy
SiloTankLong_01_ChemicalStorage_01	SiloTankLong_01_ChemicalStorage_01	1.00	manual
SmallGenerator_01_Large_DDPF	dc_ind_smallgenerator_01	0.8	fuzzy
SoCal_BrokenHouse_01	br_com_house_06	0.8	fuzzy
SoukArch_01_Occluder	SoukArch_01_Occluder	1.00	manual
SoukFacadeBack_01_768x1152_FillerBlock	SoukFacadeBack_01_768x1152_FillerBlock	1.00	manual
SoukFacade_02_1024x768_CV90	SoukFacade_02_1024x768_CV90	1.00	manual
SoukHousePassage_01_768x768	SoukHousePassage_01_768x768	1.00	manual
SoukHouse_01_1024x1536	SoukHouse_01_1024x1536	1.00	manual
SoukHouse_01_1024x1536_A_BD	SoukHouse_01_1024x1536_A_BD	1.00	manual
SoukHouse_01_1024x1536_A_Propdress_A	SoukHouse_01_1024x1536_A_Propdress_A	1.00	manual
SoukHouse_01_1024x1536_A_Propdress_A_1_BD	SoukHouse_01_1024x1536_A_Propdress_A_1_BD	1.00	manual
SoukHouse_01_1024x1536_A_Propdress_B	SoukHouse_01_1024x1536_A_Propdress_B	1.00	manual
SoukHouse_01_1024x1536_A_Propdress_C	SoukHouse_01_1024x1536_A_Propdress_C	1.00	manual
SoukHouse_01_1024x1536_Double	SoukHouse_01_1024x1536_Double	1.00	manual
SoukHouse_01_1024x1536_Double_A_Propdress_A	SoukHouse_01_1024x1536_Double_A_Propdress_A	1.00	manual
SoukHouse_01_1024x1536_Double_A_Propdress_B	SoukHouse_01_1024x1536_Double_A_Propdress_B	1.00	manual
SoukHouse_01_1280x1536	SoukHouse_01_1280x1536	1.00	manual
SoukHouse_01_768x1152_CV90	SoukHouse_01_768x1152_CV90	1.00	manual
SoukHouse_01_768x1152_CV90_A_Propdress_A	SoukHouse_01_768x1152_CV90_A_Propdress_A	1.00	manual
SoukHouse_01_768x1152_CV90_A_Propdress_B	SoukHouse_01_768x1152_CV90_A_Propdress_B	1.00	manual
SoukHouse_01_768x1152_CV90_Mirrored	SoukHouse_01_768x1152_CV90_Mirrored	1.00	manual
SoukHouse_01_768x1152_CV90_Mirrored_A_Propdress_A	SoukHouse_01_768x1152_CV90_Mirrored_A_Propdress_A	1.00	manual
SoukHouse_01_768x1152_CV90_Mirrored_A_Propdress_B	SoukHouse_01_768x1152_CV90_Mirrored_A_Propdress_B	1.00	manual
SoukHouse_01_768x1152_CV90_Mirrored_A_Propdress_C	SoukHouse_01_768x1152_CV90_Mirrored_A_Propdress_C	1.00	manual
SoukHouse_01_768x1536	SoukHouse_01_768x1536	1.00	manual
SoukHouse_01_768x1536_A_BD	SoukHouse_01_768x1536_A_BD	1.00	manual
SoukHouse_01_768x1536_A_Propdress_A	SoukHouse_01_768x1536_A_Propdress_A	1.00	manual
SoukHouse_01_768x1536_A_Propdress_A_BD	SoukHouse_01_768x1536_A_Propdress_A_BD	1.00	manual
SoukHouse_01_768x1536_A_Propdress_B	SoukHouse_01_768x1536_A_Propdress_B	1.00	manual
SoukHouse_01_768x1536_A_Propdress_C	SoukHouse_01_768x1536_A_Propdress_C	1.00	manual
SoukHouse_01_768x1536_Double_A	SoukHouse_01_768x1536_Double_A	1.00	manual
SoukHouse_01_768x1536_Double_A_BD	SoukHouse_01_768x1536_Double_A_BD	1.00	manual
SoukHouse_01_768x1536_Double_A_NoRubble	SoukHouse_01_768x1536_Double_A_NoRubble	1.00	manual
SoukHouse_01_768x1536_Double_A_Propdress	SoukHouse_01_768x1536_Double_A_Propdress	1.00	manual
SoukHouse_01_768x1536_Double_B	SoukHouse_01_768x1536_Double_B	1.00	manual
SoukHouse_01_768x1536_Double_C	SoukHouse_01_768x1536_Double_C	1.00	manual
SoukHouse_01_768x1536_Double_C_Propdress	SoukHouse_01_768x1536_Double_C_Propdress	1.00	manual
SoukHouse_01_768x1536_Double_C_Propdress_Open	SoukHouse_01_768x1536_Double_C_Propdress_Open	1.00	manual
SoukHouse_01_768x1536_Double_D	SoukHouse_01_768x1536_Double_D	1.00	manual
SoukHouse_01_768x1536_Double_D_Propdress	SoukHouse_01_768x1536_Double_D_Propdress	1.00	manual
SoukHouse_01_768x768	SoukHouse_01_768x768	1.00	manual
SoukHouse_01_768x768_A_BD	SoukHouse_01_768x768_A_BD	1.00	manual
SoukHouse_01_768x768_A_NoOBB	SoukHouse_01_768x768_A_NoOBB	1.00	manual
SoukHouse_01_768x768_A_Propdress	SoukHouse_01_768x768_A_Propdress	1.00	manual
SoukHouse_01_768x768_A_Propdress_A_BD	SoukHouse_01_768x768_A_Propdress_A_BD	1.00	manual
SoukHouse_01_768x768_Double	SoukHouse_01_768x768_Double	1.00	manual
SoukHouse_01_768x768_Double_A_Propdress	SoukHouse_01_768x768_Double_A_Propdress	1.00	manual
SoukHouse_01_768x768_Single_A_Propdress	SoukHouse_01_768x768_Single_A_Propdress	1.00	manual
SoukHouse_02_1024x1152_CV90	SoukHouse_02_1024x1152_CV90	1.00	manual
SoukHouse_02_1024x1152_CV90_A_BD	SoukHouse_02_1024x1152_CV90_A_BD	1.00	manual
SoukHouse_02_1024x1152_CV90_A_Propdress_A	SoukHouse_02_1024x1152_CV90_A_Propdress_A	1.00	manual
SoukHouse_02_1024x1152_CV90_A_Propdress_A_BD	SoukHouse_02_1024x1152_CV90_A_Propdress_A_BD	1.00	manual
SoukHouse_02_1024x1152_CV90_A_Propdress_B	SoukHouse_02_1024x1152_CV90_A_Propdress_B	1.00	manual
SoukHouse_02_1024x1152_CV90_A_Propdress_C	SoukHouse_02_1024x1152_CV90_A_Propdress_C	1.00	manual
SoukHouse_04_1024x1536_Double	SoukHouse_04_1024x1536_Double	1.00	manual
SoukHouse_05_768x1152	SoukHouse_05_768x1152	1.00	manual
SoukHouse_05_768x1152_A_BD	SoukHouse_05_768x1152_A_BD	1.00	manual
SoukHouse_05_768x1152_A_Propdress_A	SoukHouse_05_768x1152_A_Propdress_A	1.00	manual
SoukHouse_05_768x1152_A_Propdress_A_BD	SoukHouse_05_768x1152_A_Propdress_A_BD	1.00	manual
SoukHouse_05_768x1152_A_Propdress_B	SoukHouse_05_768x1152_A_Propdress_B	1.00	manual
SoukHouse_05_768x1152_A_Propdress_C	SoukHouse_05_768x1152_A_Propdress_C	1.00	manual
SoukHouse_05_768x1152_A_Propdress_D	SoukHouse_05_768x1152_A_Propdress_D	1.00	manual
SoukHouse_05_768x1152_Double_A	SoukHouse_05_768x1152_Double_A	1.00	manual
SoukHouse_05_768x1152_Double_A_Propdress	SoukHouse_05_768x1152_Double_A_Propdress	1.00	manual
SoukHouse_05_768x1152_Double_B	SoukHouse_05_768x1152_Double_B	1.00	manual
SoukHouse_05_768x1152_Double_B_Propdress_A	SoukHouse_05_768x1152_Double_B_Propdress_A	1.00	manual
SoukHouse_05_768x1152_Double_B_Propdress_B	SoukHouse_05_768x1152_Double_B_Propdress_B	1.00	manual
SoukHouse_05_768x768	SoukHouse_05_768x768	1.00	manual
SoukHouse_05_768x768_A_BD	SoukHouse_05_768x768_A_BD	1.00	manual
SoukHouse_05_768x768_A_Double	SoukHouse_05_768x768_A_Double	1.00	manual
SoukHouse_05_768x768_A_NoRubble	SoukHouse_05_768x768_A_NoRubble	1.00	manual
SoukHouse_05_768x768_A_Propdress_A	SoukHouse_05_768x768_A_Propdress_A	1.00	manual
SoukHouse_05_768x768_A_Propdress_A_BD	SoukHouse_05_768x768_A_Propdress_A_BD	1.00	manual
SoukHouse_05_768x768_A_Propdress_B	SoukHouse_05_768x768_A_Propdress_B	1.00	manual
SoukHouse_05_768x768_A_Propdress_C	SoukHouse_05_768x768_A_Propdress_C	1.00	manual
SoukHouse_05_768x768_A_Propdress_D	SoukHouse_05_768x768_A_Propdress_D	1.00	manual
SoukHouse_05_768x768_A_Propdress_E	SoukHouse_05_768x768_A_Propdress_E	1.00	manual
SoukHouse_05_768x768_IncreasedRadiosity	SoukHouse_05_768x768_IncreasedRadiosity	1.00	manual
SteelKeg_Pallet_01	SteelKeg_Pallet_01	1.00	manual
StoneFoundationWall01_MetalRailing_1536x384	br_seu_stonefoundationwall_01_1536x384_a	0.8	fuzzy
StoneFoundationWall01_MetalRailing_192_384	br_seu_stonefoundationwall_01_1536x384_a	0.8	fuzzy
StoneFoundationWall01_MetalRailing_192x384_CCW45	br_seu_stonefoundationwall_01_1536x384_a	0.8	fuzzy
StoneFoundationWall01_MetalRailing_192x384_CCW90	br_seu_stonefoundationwall_01_1536x384_a	0.8	fuzzy
StoneFoundationWall01_MetalRailing_192x384_CW22	br_seu_stonefoundationwall_01_1536x384_a	0.8	fuzzy
StoneFoundationWall01_MetalRailing_192x384_CW45	br_seu_stonefoundationwall_01_1536x384_a	0.8	fuzzy
StoneFoundationWall01_MetalRailing_384x384	br_seu_stonefoundationwall_01_1536x384_a	0.8	fuzzy
StoneFoundationWall01_MetalRailing_384x384_Elevation	br_seu_stonefoundationwall_01_1536x384_a	0.8	fuzzy
StoneFoundationWall01_MetalRailing_384x384_Elevation_Mirrored	br_seu_stonefoundationwall_01_1536x384_a	0.8	fuzzy
StoneFoundationWall01_MetalRailing_768x384	br_seu_stonefoundationwall_01_1536x384_a	0.8	fuzzy
StoneFoundationWall01_MetalRailing_768x768_Elevation	br_seu_stonefoundationwall_01_1536x384_a	0.8	fuzzy
StoneFoundationWall01_MetalRailing_768x768_Elevation_Mirrored	br_seu_stonefoundationwall_01_1536x384_a	0.8	fuzzy
StoreFrontSign_05_A_Lights_01	StoreFrontSign_05_A_Lights_01	1.00	manual
StoreFrontSign_05_B_Lights_01	StoreFrontSign_05_B_Lights_01	1.00	manual
StoreFrontSign_05_C_Lights_01	StoreFrontSign_05_C_Lights_01	1.00	manual
StoreFrontSign_05_C_Lights_02	StoreFrontSign_05_C_Lights_02	1.00	manual
StoreFrontSign_05_D_Lights_01	StoreFrontSign_05_D_Lights_01	1.00	manual
StoreFrontsign_05_D_Lights_02	StoreFrontsign_05_D_Lights_02	1.00	manual
StreetLamp_02_LyndonBeach_01_B	dc_com_streetlamp_02	0.8	fuzzy
StreetLamp_02_LyndonBeach_01_C	dc_com_streetlamp_02	0.8	fuzzy
Street_Planter_01	com_planter_02	0.8	fuzzy
TechCampus_HalfCircleRetainingWall	com_retainingwall_01_1024	0.8	fuzzy
TenementHouse_01_832x1344_A_LightingC	br_euu_tenementhouse_01_832x1344	0.8	fuzzy
TenementHouse_01_832x1344_A_OOB	br_euu_tenementhouse_01_832x1344	0.8	fuzzy
TenementHouse_01_832x1344_A_PropsDressingC	br_euu_tenementhouse_01_832x1344	0.8	fuzzy
TrafficLightPole_01_Long	TrafficLightPole_01_Long	1.00	manual
TrellisWood_01_Cage	TrellisWood_01_Cage	1.00	manual
TrellisWood_01_Wall	TrellisWood_01_Wall	1.00	manual
TrenchDeep_Single_01_Breakable	de_com_128x128_breakable	0.8	fuzzy
TrenchDeep_Straight_01_Breakable	de_com_128x128_breakable	0.8	fuzzy
TrenchDeep_Straight_01_BreakableWiden	de_com_128x128_breakable	0.8	fuzzy
TrenchShallow_Straight_01_Breakable	de_com_128x128_breakable	0.8	fuzzy
TrunkDeadCluster_01	tr_com_trunkdead_01_l_a	0.8	fuzzy
TrunkDeadCluster_02	tr_com_trunkdead_01_l_a	0.8	fuzzy
TrunkDead_01_L_B_Burning	tr_com_trunkdead_01_l_a	0.8	fuzzy
TrunkDead_01_M_A_Burning	tr_com_trunkdead_01_l_a	0.8	fuzzy
TrunkDead_01_M_C_Burning	tr_com_trunkdead_01_l_a	0.8	fuzzy
TrunkLog_01_Cluster	TrunkLog_01_Cluster	1.00	manual
TunnelOverheadPipeline_01	ind_pipeline_01_1024	0.8	fuzzy
TunnelOverheadPipeline_02	ind_pipeline_01_1024	0.8	fuzzy
TunnelOverheadPipeline_03	ind_pipeline_01_1024	0.8	fuzzy
UmbrellaDwarfPotted_01_M	bs_com_umbrelladwarf_01_m_a	0.8	fuzzy
UmbrellaDwarfPotted_02_M	UmbrellaDwarfPotted_02_M	1.00	manual
UmbrellaDwarfPotted_03_M	bs_com_umbrelladwarf_01_m_a	0.8	fuzzy
UndergroundEntrance_01_A_Props	mil_undergroundentrance_01	0.8	fuzzy
UndergroundEntrance_02_A_Props	mil_undergroundentrance_01	0.8	fuzzy
VEH_DirtBike_TMO450	VEH_DirtBike_TMO450	1.00	manual
VendingMachine_01_Abbasid	VendingMachine_01_Abbasid	1.00	manual
VillageShack_01_B_Closed	VillageShack_01_B_Closed	1.00	manual
WallLampGarden_03_Cheap	WallLampGarden_03_Cheap	1.00	manual
WallMirror_01_Right	seu_wallmirror_01	0.8	fuzzy
Walnut_01_L_A_Golmud	Walnut_01_L_A_Golmud	1.00	manual
Walnut_01_L_A_Golmud_B	Walnut_01_L_A_Golmud_B	1.00	manual
Walnut_01_M_A_Golmud	Walnut_01_M_A_Golmud	1.00	manual
Walnut_01_S_A_Golmud	Walnut_01_S_A_Golmud	1.00	manual
WarningSign_01_Reversed	com_warningsign_01	0.8	fuzzy
WarningSign_04_MilIDCheck	com_warningsign_01	0.8	fuzzy
WarningSign_04_MilNoDroneZone	com_warningsign_01	0.8	fuzzy
WarningSign_04_MilWarning	com_warningsign_01	0.8	fuzzy
WarningSign_04_NoticeCombatTraining	com_warningsign_01	0.8	fuzzy
WarningSign_04_StopSecurityAhead	com_warningsign_01	0.8	fuzzy
WaterFountain_01_Water_VFX	com_waterfountain_01	0.8	fuzzy
WaterTrashPile_01	naf_trashpile_01	0.8	fuzzy
WeaponCasesPallet_01	WeaponCasesPallet_01	1.00	manual
WeaponCasesPallet_01_Snow	WeaponCasesPallet_01_Snow	1.00	manual
Wheelbarrow_Cement_01	com_wheelbarrow_01	0.8	fuzzy
WiringFacade_01_C90V_Oriented	WiringFacade_01_C90V_Oriented	1.00	manual
WiringFacade_01_C90V_OrientedVertical	WiringFacade_01_C90V_OrientedVertical	1.00	manual
WoodCratePack_01	WoodCratePack_01	1.00	manual
WreckAirplane_Jas39_01_KIT_1	mil_airplanejas39_01_a	0.8	fuzzy
WreckTrucks_01_NoRubble	com_wrecktruck_01	0.8	fuzzy
YuccaPotted_01_L	YuccaPotted_01_L	1.00	manual
YuccaPotted_01_M_A	bs_com_yucca_01_l_a	0.8	fuzzy
YuccaPotted_01_M_B	YuccaPotted_01_M_B	1.00	manual
YuccaPotted_01_M_C	YuccaPotted_01_M_C	1.00	manual
YuccaPotted_01_S_A	YuccaPotted_01_S_A	1.00	manual
YuccaPotted_01_S_B	YuccaPotted_01_S_B	1.00	manual
ZS_Barrack_01_A_LightingPropsA	mil_barrack_01_a	0.8	fuzzy
ZS_Barrack_02_A_SecurityCheckPoint	ZS_Barrack_02_A_SecurityCheckPoint	1.00	manual
soukHouse_01_768x1536_Double_B_Propdress	soukHouse_01_768x1536_Double_B_Propdress	1.00	manual
ConstructionSite_01_384x512_Wall_Door	br_euu_constructionsite_01_384x512_wall_door_a	0.792	fuzzy
MountainFort_BackgroundMesh_01_main	bd_mountainfort_backgroundmesh_01_main	0.778	fuzzy
MountainFort_BackgroundMesh_02_main	bd_mountainfort_backgroundmesh_01_main	0.778	fuzzy
MountainFort_BackgroundMesh_03_main	bd_mountainfort_backgroundmesh_01_main	0.778	fuzzy
MountainFort_BackgroundMesh_04_main	bd_mountainfort_backgroundmesh_01_main	0.778	fuzzy
MountainFort_BackgroundMesh_05_main	bd_mountainfort_backgroundmesh_01_main	0.778	fuzzy
MountainFort_BackgroundMesh_06_main	bd_mountainfort_backgroundmesh_01_main	0.778	fuzzy
MountainFort_BackgroundMesh_07_main	bd_mountainfort_backgroundmesh_01_main	0.778	fuzzy
MountainFort_BackgroundMesh_08_main	bd_mountainfort_backgroundmesh_01_main	0.778	fuzzy
DEC_FloorConcreteFacadeRebar_01	dec_com_floorconcretefacaderebar_01_a	0.767	fuzzy
WallFenceO01_Corner_FarCull	WallFenceO01_Corner_FarCull	1.00	manual
WallFenceO01_Corner_FarCull_DDPF	WallFenceO01_Corner_FarCull_DDPF	1.00	manual
Residential_BuildingModular_BG_01	euu_residential_buildingmodular_backdrop_01	0.758	fuzzy
AsphaltBrokenThick_01_512x512_CullSonner	wuu_asphaltbrokenthick_01_512x512_cullsonner	0.75	fuzzy
MilitaryBrickBuilding_01_B_Back	MilitaryBrickBuilding_01_B_Back	1.00	manual
StorageShed_01	StorageShed_01	1.00	manual
WarehouseSheFlatBase_01	WarehouseSheFlatBase_01	1.00	manual
CountryClubPorteCochere_01_Props	br_wuu_countryclubportecochere_01	0.724	fuzzy
ConcreteBarrierLine_01	ConcreteBarrierLine_01	1.00	manual
FoundationStaircase_01	FoundationStaircase_01	1.00	manual
ConstructionBuildingSite_01	bd_ind_constructionsite_01_building_01	0.72	fuzzy
ConstructionBuildingSite_02	bd_ind_constructionsite_01_building_01	0.72	fuzzy
ConstructionBuildingSite_03	bd_ind_constructionsite_01_building_01	0.72	fuzzy
RetailStorefront_02_1152_Vacant_Props	wuu_retailstorefrontvacant_01	0.714	fuzzy
ResidentialRumpusRoom_01_Props	ResidentialRumpusRoom_01_Props	1.00	manual
ResidentialRumpusRoom_01_Props_B	br_wuu_residentialrumpusroom_01	0.704	fuzzy
ResidentialRumpusRoom_01_Props_C	br_wuu_residentialrumpusroom_01	0.704	fuzzy
ResidentialRumpusRoom_01_Props_D	br_wuu_residentialrumpusroom_01	0.704	fuzzy
ResidentialRumpusRoom_01_Props_E	ResidentialRumpusRoom_01_Props_E	1.00	manual
ParkingStructure_01_2FL	bd_wuu_parkingstructureb1_01	0.7	fuzzy
WallFenceO01_B_FarCull	WallFenceO01_B_FarCull	1.00	manual
WallFenceO01_B_FarCull_DDPF	WallFenceO01_B_FarCull_DDPF	1.00	manual
WallFoundationO01_SlopeA	cas_wallfoundationold_01_slopea	0.696	fuzzy
